gem,ficheiro,commit,categoria,loc_medio,loc_max,pct_singleton,pct_duck,mixins_por_classe,profundidade_heranca,metaprog_por_100,metodos,classes,formas,razao_formas,copia_de,semelhanca
twilio-ruby,lib/twilio-ruby/rest/intelligence/v2/operator.rb,c58e213a6f04,third-party apis,6.3,24,0,66,0.0,2,0.0,47,12,23,0.489,twilio-ruby/lib/twilio-ruby/rest/flex_api/v1/assessments.rb,0.655
twilio-ruby,lib/twilio-ruby/rest/marketplace/v1/installed_add_on/installed_add_on_extension.rb,c58e213a6f04,third-party apis,7.3,28,0,69,0.0,2,0.0,45,13,26,0.578,twilio-ruby/lib/twilio-ruby/rest/verify/v2/service/verification.rb,0.655
twilio-ruby,lib/twilio-ruby/rest/preview/marketplace/installed_add_on/installed_add_on_extension.rb,c58e213a6f04,third-party apis,7.3,28,0,69,0.0,2,0.0,45,13,26,0.578,twilio-ruby/lib/twilio-ruby/rest/verify/v2/service/verification.rb,0.655
twilio-ruby,lib/twilio-ruby/rest/insights/v1/room/participant.rb,c58e213a6f04,third-party apis,6.0,29,0,73,0.0,2,0.0,52,13,23,0.442,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/user.rb,0.647
twilio-ruby,lib/twilio-ruby/rest/studio/v1/flow/engagement/step.rb,c58e213a6f04,third-party apis,6.1,26,0,73,0.0,2,0.0,51,14,25,0.49,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.647
twilio-ruby,lib/twilio-ruby/rest/studio/v1/flow/execution/execution_step.rb,c58e213a6f04,third-party apis,6.1,26,0,73,0.0,2,0.0,51,14,25,0.49,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.647
twilio-ruby,lib/twilio-ruby/rest/studio/v2/flow/execution/execution_step.rb,c58e213a6f04,third-party apis,6.1,26,0,73,0.0,2,0.0,51,14,25,0.49,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.647
twilio-ruby,lib/twilio-ruby/rest/supersim/v1/esim_profile.rb,c58e213a6f04,third-party apis,7.2,32,0,69,0.0,2,0.0,51,12,25,0.49,twilio-ruby/lib/twilio-ruby/rest/supersim/v1/sim.rb,0.647
twilio-ruby,lib/twilio-ruby/rest/studio/v2/flow/flow_revision.rb,c58e213a6f04,third-party apis,6.1,25,0,71,0.0,2,0.0,48,13,23,0.479,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/user.rb,0.647
twilio-ruby,lib/twilio-ruby/rest/flex_api/v1/plugin/plugin_versions.rb,c58e213a6f04,third-party apis,7.7,38,0,71,0.0,2,0.0,48,13,25,0.521,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/service/us_app_to_person.rb,0.647
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/function/function_version.rb,c58e213a6f04,third-party apis,6.4,23,0,70,0.0,2,0.0,46,14,25,0.543,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.647
twilio-ruby,lib/twilio-ruby/rest/supersim/v1/sms_command.rb,c58e213a6f04,third-party apis,7.5,32,0,65,0.0,2,0.0,46,12,25,0.543,twilio-ruby/lib/twilio-ruby/rest/supersim/v1/sim.rb,0.647
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/environment/deployment.rb,c58e213a6f04,third-party apis,7.4,30,0,69,0.0,2,0.0,45,14,25,0.556,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.647
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/authorized_connect_app.rb,c58e213a6f04,third-party apis,6.4,22,0,67,0.0,2,0.0,43,13,23,0.535,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/user.rb,0.647
twilio-ruby,lib/twilio-ruby/rest/marketplace/v1/available_add_on/available_add_on_extension.rb,c58e213a6f04,third-party apis,6.5,22,0,66,0.0,2,0.0,41,13,23,0.561,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/user.rb,0.647
twilio-ruby,lib/twilio-ruby/rest/bulkexports/v1/export/day.rb,c58e213a6f04,third-party apis,6.5,22,0,66,0.0,2,0.0,41,13,23,0.561,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/user.rb,0.647
twilio-ruby,lib/twilio-ruby/rest/preview/marketplace/available_add_on/available_add_on_extension.rb,c58e213a6f04,third-party apis,6.5,22,0,66,0.0,2,0.0,41,13,23,0.561,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/user.rb,0.647
twilio-ruby,lib/twilio-ruby/rest/preview_iam/versionless/organization/account.rb,c58e213a6f04,third-party apis,6.6,22,0,65,0.0,2,0.0,40,13,23,0.575,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/user.rb,0.647
twilio-ruby,lib/twilio-ruby/rest/events/v1/schema/schema_version.rb,c58e213a6f04,third-party apis,6.6,22,0,65,0.0,2,0.0,40,13,23,0.575,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/user.rb,0.647
twilio-ruby,lib/twilio-ruby/rest/verify/v2/service/entity.rb,c58e213a6f04,third-party apis,7.4,27,0,74,0.0,2,0.0,54,13,33,0.611,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.643
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/environment/log.rb,c58e213a6f04,third-party apis,6.5,24,0,70,0.0,2,0.0,47,14,23,0.489,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/notification.rb,0.643
twilio-ruby,lib/twilio-ruby/rest/conversations/v1/conversation/participant.rb,c58e213a6f04,third-party apis,9.4,45,0,75,0.0,2,0.0,55,13,31,0.564,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/user.rb,0.641
twilio-ruby,lib/twilio-ruby/rest/verify/v2/service/access_token.rb,c58e213a6f04,third-party apis,6.8,33,0,68,0.0,2,0.0,41,13,19,0.463,twilio-ruby/lib/twilio-ruby/rest/verify/v2/service/verification.rb,0.64
twilio-ruby,lib/twilio-ruby/rest/conversations/v2/communication.rb,c58e213a6f04,third-party apis,6.8,24,0,68,0.0,2,0.0,60,18,28,0.467,twilio-ruby/lib/twilio-ruby/rest/conversations/v2/participant.rb,0.639
twilio-ruby,lib/twilio-ruby/rest/wireless/v1/command.rb,c58e213a6f04,third-party apis,7.8,38,0,69,0.0,2,0.0,52,12,28,0.538,twilio-ruby/lib/twilio-ruby/rest/video/v1/composition_hook.rb,0.639
twilio-ruby,lib/twilio-ruby/rest/studio/v1/flow/engagement.rb,c58e213a6f04,third-party apis,7.3,31,0,75,0.0,2,0.0,55,13,32,0.582,twilio-ruby/lib/twilio-ruby/rest/studio/v2/flow/execution.rb,0.634
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v1/service/channel/message.rb,c58e213a6f04,third-party apis,8.1,32,0,75,0.0,2,0.0,56,14,31,0.554,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/recording.rb,0.632
twilio-ruby,lib/twilio-ruby/rest/chat/v1/service/channel/message.rb,c58e213a6f04,third-party apis,8.1,32,0,75,0.0,2,0.0,56,14,31,0.554,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/recording.rb,0.632
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v1/service/channel/member.rb,c58e213a6f04,third-party apis,8.2,31,0,74,0.0,2,0.0,54,14,31,0.574,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/recording.rb,0.632
twilio-ruby,lib/twilio-ruby/rest/chat/v1/service/channel/member.rb,c58e213a6f04,third-party apis,8.2,31,0,74,0.0,2,0.0,54,14,31,0.574,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/recording.rb,0.632
twilio-ruby,lib/twilio-ruby/rest/verify/v2/service/rate_limit/bucket.rb,c58e213a6f04,third-party apis,8.2,31,0,73,0.0,2,0.0,52,14,31,0.596,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/recording.rb,0.632
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/environment/variable.rb,c58e213a6f04,third-party apis,8.2,31,0,73,0.0,2,0.0,52,14,31,0.596,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/recording.rb,0.632
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/transcription.rb,c58e213a6f04,third-party apis,6.3,25,0,73,0.0,2,0.0,51,13,26,0.51,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.632
twilio-ruby,lib/twilio-ruby/rest/bulkexports/v1/export.rb,c58e213a6f04,third-party apis,6.2,21,0,59,0.0,2,0.0,37,12,22,0.595,twilio-ruby/lib/twilio-ruby/rest/insights/v1/call.rb,0.63
twilio-ruby,lib/twilio-ruby/rest/events/v1/schema.rb,c58e213a6f04,third-party apis,6,21,0,58,0.0,2,0.0,36,12,19,0.528,twilio-ruby/lib/twilio-ruby/rest/insights/v1/conference.rb,0.63
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/worker/worker_channel.rb,c58e213a6f04,third-party apis,7.1,31,0,73,0.0,2,0.0,51,14,26,0.51,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.629
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/recording/transcription.rb,c58e213a6f04,third-party apis,6.4,25,0,73,0.0,2,0.0,51,14,26,0.51,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.629
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/queue/member.rb,c58e213a6f04,third-party apis,7.6,31,0,68,0.0,2,0.0,44,14,26,0.591,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.629
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/domain_certs.rb,c58e213a6f04,third-party apis,6.8,27,0,65,0.0,2,0.0,43,12,23,0.535,twilio-ruby/lib/twilio-ruby/rest/events/v1/sink.rb,0.629
twilio-ruby,lib/twilio-ruby/rest/conversations/v1/service/binding.rb,c58e213a6f04,third-party apis,6.7,23,0,71,0.0,2,0.0,49,13,26,0.531,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/short_code.rb,0.625
twilio-ruby,lib/twilio-ruby/rest/video/v1/composition_settings.rb,c58e213a6f04,third-party apis,7.3,36,0,58,0.0,2,0.0,40,12,19,0.475,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/configuration.rb,0.625
twilio-ruby,lib/twilio-ruby/rest/video/v1/recording_settings.rb,c58e213a6f04,third-party apis,7.3,36,0,58,0.0,2,0.0,40,12,19,0.475,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/configuration.rb,0.625
twilio-ruby,lib/twilio-ruby/rest/messaging/v2/domain_certs.rb,c58e213a6f04,third-party apis,5.6,22,0,62,0.0,2,0.0,39,12,17,0.436,twilio-ruby/lib/twilio-ruby/rest/insights/v1/call.rb,0.625
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/domain_config_messaging_service.rb,c58e213a6f04,third-party apis,5.6,21,0,61,0.0,2,0.0,38,12,17,0.447,twilio-ruby/lib/twilio-ruby/rest/insights/v1/call.rb,0.625
twilio-ruby,lib/twilio-ruby/rest/pricing/v1/voice/number.rb,c58e213a6f04,third-party apis,5.7,21,0,58,0.0,2,0.0,36,13,17,0.472,twilio-ruby/lib/twilio-ruby/rest/insights/v1/call.rb,0.625
twilio-ruby,lib/twilio-ruby/rest/intelligence/v2/operator_attachment.rb,c58e213a6f04,third-party apis,6.3,22,0,57,0.0,2,0.0,35,12,20,0.571,twilio-ruby/lib/twilio-ruby/rest/accounts/v1/secondary_auth_token.rb,0.625
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/linkshortening_messaging_service.rb,c58e213a6f04,third-party apis,6.3,22,0,57,0.0,2,0.0,35,12,20,0.571,twilio-ruby/lib/twilio-ruby/rest/accounts/v1/secondary_auth_token.rb,0.625
twilio-ruby,lib/twilio-ruby/rest/voice/v1/dialing_permissions/settings.rb,c58e213a6f04,third-party apis,7.0,26,0,50,0.0,2,0.0,34,13,19,0.559,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/configuration.rb,0.625
twilio-ruby,lib/twilio-ruby/rest/verify/v2/form.rb,c58e213a6f04,third-party apis,5.8,21,0,55,0.0,2,0.0,33,12,17,0.515,twilio-ruby/lib/twilio-ruby/rest/insights/v1/call.rb,0.625
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/domain_validate_dn.rb,c58e213a6f04,third-party apis,5.8,21,0,55,0.0,2,0.0,33,12,17,0.515,twilio-ruby/lib/twilio-ruby/rest/insights/v1/call.rb,0.625
twilio-ruby,lib/twilio-ruby/rest/memory/v1/lookup.rb,c58e213a6f04,third-party apis,6.7,22,0,57,0.0,2,0.0,21,10,13,0.619,twilio-ruby/lib/twilio-ruby/rest/content/v1/content/approval_create.rb,0.625
twilio-ruby,lib/twilio-ruby/rest/marketplace/v1/referral_conversion.rb,c58e213a6f04,third-party apis,6.5,21,0,40,0.0,2,0.0,20,10,13,0.65,twilio-ruby/lib/twilio-ruby/rest/numbers/v1/sender_id_registration.rb,0.625
twilio-ruby,lib/twilio-ruby/rest/voice/v1/dialing_permissions/bulk_country_update.rb,c58e213a6f04,third-party apis,7.1,26,0,42,0.0,2,0.0,19,10,11,0.579,twilio-ruby/lib/twilio-ruby/rest/accounts/v1/safelist.rb,0.625
mongo,lib/mongo/cluster/topology/sharded.rb,049b718a2d47,database drivers,3.1,4,0,22,0.25,1,0.0,9,4,6,0.667,mongo/lib/mongo/cluster/topology/single.rb,0.625
fastlane,fastlane/lib/fastlane/actions/capture_android_screenshots.rb,38d0ec404332,mobile development,5.8,13,100,25,0.0,1,0.0,8,4,6,0.75,fastlane/fastlane/lib/fastlane/actions/get_certificates.rb,0.625
twilio-ruby,lib/twilio-ruby/rest/video/v1/room/room_recording.rb,c58e213a6f04,third-party apis,6.5,29,0,75,0.0,2,0.0,55,13,26,0.473,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/incoming_phone_number.rb,0.622
twilio-ruby,lib/twilio-ruby/rest/memory/v1/identity_resolution_setting.rb,c58e213a6f04,third-party apis,6.7,24,0,64,0.0,2,0.0,39,13,22,0.564,twilio-ruby/lib/twilio-ruby/rest/voice/v3/transcription.rb,0.621
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/environment.rb,c58e213a6f04,third-party apis,7.4,29,0,75,0.0,2,0.0,57,13,32,0.561,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.619
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/workspace_real_time_statistics.rb,c58e213a6f04,third-party apis,5.9,26,0,64,0.0,2,0.0,39,13,17,0.436,twilio-ruby/lib/twilio-ruby/rest/taskrouter/v1/workspace/worker/workers_cumulative_statistics.rb,0.619
twilio-ruby,lib/twilio-ruby/rest/flex_api/v1/plugin_archive.rb,c58e213a6f04,third-party apis,5.8,23,0,61,0.0,2,0.0,38,12,17,0.447,twilio-ruby/lib/twilio-ruby/rest/numbers/v2/bundle_clone.rb,0.619
twilio-ruby,lib/twilio-ruby/rest/preview/wireless/sim/usage.rb,c58e213a6f04,third-party apis,6.1,28,0,63,0.0,2,0.0,38,13,17,0.447,twilio-ruby/lib/twilio-ruby/rest/taskrouter/v1/workspace/worker/workers_cumulative_statistics.rb,0.619
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/request_managed_cert.rb,c58e213a6f04,third-party apis,5.6,21,0,61,0.0,2,0.0,38,12,17,0.447,twilio-ruby/lib/twilio-ruby/rest/numbers/v2/bundle_clone.rb,0.619
twilio-ruby,lib/twilio-ruby/rest/lookups/v1/phone_number.rb,c58e213a6f04,third-party apis,6.6,32,0,58,0.0,2,0.0,36,12,17,0.472,twilio-ruby/lib/twilio-ruby/rest/numbers/v2/bundle_clone.rb,0.619
twilio-ruby,lib/twilio-ruby/rest/flex_api/v1/plugin_configuration_archive.rb,c58e213a6f04,third-party apis,5.9,23,0,58,0.0,2,0.0,36,12,17,0.472,twilio-ruby/lib/twilio-ruby/rest/numbers/v2/bundle_clone.rb,0.619
twilio-ruby,lib/twilio-ruby/rest/intelligence/v2/transcript/media.rb,c58e213a6f04,third-party apis,6.2,26,0,59,0.0,2,0.0,34,13,17,0.5,twilio-ruby/lib/twilio-ruby/rest/taskrouter/v1/workspace/worker/workers_cumulative_statistics.rb,0.619
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/workspace_statistics.rb,c58e213a6f04,third-party apis,6.9,34,0,59,0.0,2,0.0,34,13,17,0.5,twilio-ruby/lib/twilio-ruby/rest/taskrouter/v1/workspace/worker/workers_cumulative_statistics.rb,0.619
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/worker/workers_statistics.rb,c58e213a6f04,third-party apis,7.3,38,0,59,0.0,2,0.0,34,14,17,0.5,twilio-ruby/lib/twilio-ruby/rest/taskrouter/v1/workspace/worker/workers_cumulative_statistics.rb,0.619
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/worker/workers_real_time_statistics.rb,c58e213a6f04,third-party apis,6.2,26,0,59,0.0,2,0.0,34,14,17,0.5,twilio-ruby/lib/twilio-ruby/rest/taskrouter/v1/workspace/worker/workers_cumulative_statistics.rb,0.619
twilio-ruby,lib/twilio-ruby/rest/intelligence/v2/transcript/encrypted_operator_results.rb,c58e213a6f04,third-party apis,6.3,26,0,56,0.0,2,0.0,32,13,17,0.531,twilio-ruby/lib/twilio-ruby/rest/taskrouter/v1/workspace/worker/workers_cumulative_statistics.rb,0.619
twilio-ruby,lib/twilio-ruby/rest/intelligence/v2/transcript/encrypted_sentences.rb,c58e213a6f04,third-party apis,6.3,26,0,56,0.0,2,0.0,32,13,17,0.531,twilio-ruby/lib/twilio-ruby/rest/taskrouter/v1/workspace/worker/workers_cumulative_statistics.rb,0.619
twilio-ruby,lib/twilio-ruby/rest/numbers/v1/porting_webhook_configuration_delete.rb,c58e213a6f04,third-party apis,5.6,15,0,48,0.0,2,0.0,29,12,15,0.517,twilio-ruby/lib/twilio-ruby/rest/accounts/v1/secondary_auth_token.rb,0.619
twilio-ruby,lib/twilio-ruby/rest/voice/v1/archived_call.rb,c58e213a6f04,third-party apis,5.6,15,0,48,0.0,2,0.0,29,12,15,0.517,twilio-ruby/lib/twilio-ruby/rest/accounts/v1/secondary_auth_token.rb,0.619
twilio-ruby,lib/twilio-ruby/rest/conversations/v2/action.rb,c58e213a6f04,third-party apis,6.4,22,0,66,0.0,2,0.0,47,16,24,0.511,twilio-ruby/lib/twilio-ruby/rest/conversations/v2/participant.rb,0.618
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/service/destination_alpha_sender.rb,c58e213a6f04,third-party apis,7.4,29,0,71,0.0,2,0.0,49,13,28,0.571,twilio-ruby/lib/twilio-ruby/rest/taskrouter/v1/workspace/workflow.rb,0.615
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/trust_products/trust_products_entity_assignments.rb,c58e213a6f04,third-party apis,7.5,27,0,70,0.0,2,0.0,46,13,28,0.609,twilio-ruby/lib/twilio-ruby/rest/taskrouter/v1/workspace/workflow.rb,0.615
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/customer_profiles/customer_profiles_entity_assignments.rb,c58e213a6f04,third-party apis,7.5,27,0,70,0.0,2,0.0,46,13,28,0.609,twilio-ruby/lib/twilio-ruby/rest/taskrouter/v1/workspace/workflow.rb,0.615
twilio-ruby,lib/twilio-ruby/rest/insights/v1/call/annotation.rb,c58e213a6f04,third-party apis,7.4,39,0,67,0.0,2,0.0,42,13,20,0.476,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/configuration.rb,0.615
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/bulk_hosted_number_order.rb,c58e213a6f04,third-party apis,6.6,26,0,62,0.0,2,0.0,40,12,19,0.475,twilio-ruby/lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/regulation.rb,0.615
twilio-ruby,lib/twilio-ruby/rest/studio/v2/flow/flow_test_user.rb,c58e213a6f04,third-party apis,7,27,0,60,0.0,2,0.0,35,13,20,0.571,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/configuration.rb,0.615
twilio-ruby,lib/twilio-ruby/rest/trunking/v1/trunk/recording.rb,c58e213a6f04,third-party apis,7.3,29,0,59,0.0,2,0.0,34,13,20,0.588,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/configuration.rb,0.615
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v1/service/channel.rb,c58e213a6f04,third-party apis,8.3,33,0,78,0.0,2,0.0,63,13,35,0.556,twilio-ruby/lib/twilio-ruby/rest/ip_messaging/v2/service/channel.rb,0.614
twilio-ruby,lib/twilio-ruby/rest/chat/v1/service/channel.rb,c58e213a6f04,third-party apis,8.3,33,0,78,0.0,2,0.0,63,13,35,0.556,twilio-ruby/lib/twilio-ruby/rest/ip_messaging/v2/service/channel.rb,0.614
twilio-ruby,lib/twilio-ruby/rest/marketplace/v1/available_add_on.rb,c58e213a6f04,third-party apis,6.5,21,0,64,0.0,2,0.0,44,12,25,0.568,twilio-ruby/lib/twilio-ruby/rest/insights/v1/conference.rb,0.613
twilio-ruby,lib/twilio-ruby/rest/preview/marketplace/available_add_on.rb,c58e213a6f04,third-party apis,6.5,21,0,64,0.0,2,0.0,44,12,25,0.568,twilio-ruby/lib/twilio-ruby/rest/insights/v1/conference.rb,0.613
twilio-ruby,lib/twilio-ruby/rest/memory/v1/import.rb,c58e213a6f04,third-party apis,6.8,23,0,71,0.0,2,0.0,49,13,27,0.551,twilio-ruby/lib/twilio-ruby/rest/conversations/v2/participant.rb,0.611
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/trust_products/trust_products_evaluations.rb,c58e213a6f04,third-party apis,7.2,27,0,69,0.0,2,0.0,45,13,25,0.556,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/user.rb,0.611
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/customer_profiles/customer_profiles_evaluations.rb,c58e213a6f04,third-party apis,7.2,27,0,69,0.0,2,0.0,45,13,25,0.556,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/user.rb,0.611
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/bundle/evaluation.rb,c58e213a6f04,third-party apis,6.9,22,0,69,0.0,2,0.0,45,14,25,0.556,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/user.rb,0.611
twilio-ruby,lib/twilio-ruby/rest/numbers/v1/porting_port_in.rb,c58e213a6f04,third-party apis,6.4,30,0,69,0.0,2,0.0,58,15,28,0.483,twilio-ruby/lib/twilio-ruby/rest/messaging/v2/channels_sender.rb,0.61
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/build.rb,c58e213a6f04,third-party apis,7.2,33,0,74,0.0,2,0.0,54,13,30,0.556,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.61
twilio-ruby,lib/twilio-ruby/rest/conversations/v1/conversation/message.rb,c58e213a6f04,third-party apis,8.9,44,0,77,0.0,2,0.0,60,13,33,0.55,twilio-ruby/lib/twilio-ruby/rest/ip_messaging/v2/service/channel.rb,0.605
twilio-ruby,lib/twilio-ruby/rest/trunking/v1/trunk/phone_number.rb,c58e213a6f04,third-party apis,6.4,38,0,79,0.0,2,0.0,66,13,28,0.424,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/service/channel/member.rb,c58e213a6f04,third-party apis,9.2,41,0,75,0.0,2,0.0,55,14,31,0.564,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/message.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/chat/v2/service/channel/member.rb,c58e213a6f04,third-party apis,9.2,41,0,75,0.0,2,0.0,55,14,31,0.564,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/message.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/monitor/v1/alert.rb,c58e213a6f04,third-party apis,6.1,31,0,70,0.0,2,0.0,54,12,23,0.426,twilio-ruby/lib/twilio-ruby/rest/insights/v1/conference.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/trunking/v1/trunk/origination_url.rb,c58e213a6f04,third-party apis,8.5,36,0,74,0.0,2,0.0,54,13,31,0.574,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/user.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/voice/v1/connection_policy/connection_policy_target.rb,c58e213a6f04,third-party apis,8.5,36,0,74,0.0,2,0.0,54,13,31,0.574,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/user.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/monitor/v1/event.rb,c58e213a6f04,third-party apis,6.6,26,0,67,0.0,2,0.0,49,12,23,0.469,twilio-ruby/lib/twilio-ruby/rest/insights/v1/conference.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/intelligence/v2/operator_type.rb,c58e213a6f04,third-party apis,6.1,26,0,67,0.0,2,0.0,49,12,23,0.469,twilio-ruby/lib/twilio-ruby/rest/insights/v1/conference.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/service/short_code.rb,c58e213a6f04,third-party apis,7.2,27,0,71,0.0,2,0.0,49,13,28,0.571,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/service/channel_sender.rb,c58e213a6f04,third-party apis,7.2,27,0,71,0.0,2,0.0,49,13,28,0.571,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/service/phone_number.rb,c58e213a6f04,third-party apis,7.2,27,0,71,0.0,2,0.0,49,13,28,0.571,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/service/alpha_sender.rb,c58e213a6f04,third-party apis,7.3,27,0,71,0.0,2,0.0,48,13,28,0.583,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/trunking/v1/trunk/ip_access_control_list.rb,c58e213a6f04,third-party apis,7.4,27,0,70,0.0,2,0.0,47,13,28,0.596,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/trunking/v1/trunk/credential_list.rb,c58e213a6f04,third-party apis,7.4,27,0,70,0.0,2,0.0,47,13,28,0.596,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/bundle/item_assignment.rb,c58e213a6f04,third-party apis,7.5,27,0,70,0.0,2,0.0,46,14,28,0.609,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/verify/v2/verification_attempt.rb,c58e213a6f04,third-party apis,6.9,23,0,65,0.0,2,0.0,46,12,23,0.5,twilio-ruby/lib/twilio-ruby/rest/insights/v1/conference.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/supersim/v1/network_access_profile/network_access_profile_network.rb,c58e213a6f04,third-party apis,7.5,27,0,70,0.0,2,0.0,46,13,28,0.609,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.6
